2,3,Code: 36. DB::Exception: Positional option `123456` is not supported. (BAD_ARGUMENTS)
3,1,Code: 36. DB::Exception: Positional option `123456` is not supported. (BAD_ARGUMENTS)
3,2,Code: 36. DB::Exception: Positional option `123456` is not supported. (BAD_ARGUMENTS)
3,3,Code: 36. DB::Exception: Positional option `123456` is not supported. (BAD_ARGUMENTS)
4,1,Code: 36. DB::Exception: Positional option `123456` is not supported. (BAD_ARGUMENTS)
4,2,Code: 36. DB::Exception: Positional option `123456` is not supported. (BAD_ARGUMENTS)
4,3,Code: 36. DB::Exception: Positional option `123456` is not supported. (BAD_ARGUMENTS)
5,1,Code: 36. DB::Exception: Positional option `123456` is not supported. (BAD_ARGUMENTS)
5,2,Code: 36. DB::Exception: Positional option `123456` is not supported. (BAD_ARGUMENTS)
5,3,Code: 36. DB::Exception: Positional option `123456` is not supported. (BAD_ARGUMENTS)
6,1,Code: 36. DB::Exception: Positional option `123456` is not supported. (BAD_ARGUMENTS)
6,2,Code: 36. DB::Exception: Positional option `123456` is not supported. (BAD_ARGUMENTS)
6,3,Code: 36. DB::Exception: Positional option `123456` is not supported. (BAD_ARGUMENTS)
7,1,Code: 36. DB::Exception: Positional option `123456` is not supported. (BAD_ARGUMENTS)
7,2,Code: 36. DB::Exception: Positional option `123456` is not supported. (BAD_ARGUMENTS)
7,3,Code: 36. DB::Exception: Positional option `123456` is not supported. (BAD_ARGUMENTS)
8,1,Code: 36. DB::Exception: Positional option `123456` is not supported. (BAD_ARGUMENTS)
8,2,Code: 36. DB::Exception: Positional option `123456` is not supported. (BAD_ARGUMENTS)
8,3,Code: 36. DB::Exception: Positional option `123456` is not supported. (BAD_ARGUMENTS)
9,1,Code: 36. DB::Exception: Positional option `123456` is not supported. (BAD_ARGUMENTS)
9,2,Code: 36. DB::Exception: Positional option `123456` is not supported. (BAD_ARGUMENTS)
9,3,Code: 36. DB::Exception: Positional option `123456` is not supported. (BAD_ARGUMENTS)
10,1,Code: 36. DB::Exception: Positional option `123456` is not supported. (BAD_ARGUMENTS)
10,2,Code: 36. DB::Exception: Positional option `123456` is not supported. (BAD_ARGUMENTS)
10,3,Code: 36. DB::Exception: Positional option `123456` is not supported. (BAD_ARGUMENTS)
11,1,Code: 36. DB::Exception: Positional option `123456` is not supported. (BAD_ARGUMENTS)
11,2,Code: 36. DB::Exception: Positional option `123456` is not supported. (BAD_ARGUMENTS)
11,3,Code: 36. DB::Exception: Positional option `123456` is not supported. (BAD_ARGUMENTS)
12,1,Code: 36. DB::Exception: Positional option `123456` is not supported. (BAD_ARGUMENTS)
12,2,Code: 36. DB::Exception: Positional option `123456` is not supported. (BAD_ARGUMENTS)
12,3,Code: 36. DB::Exception: Positional option `123456` is not supported. (BAD_ARGUMENTS)
13,1,Code: 36. DB::Exception: Positional option `123456` is not supported. (BAD_ARGUMENTS)
13,2,Code: 36. DB::Exception: Positional option `123456` is not supported. (BAD_ARGUMENTS)
13,3,Code: 36. DB::Exception: Positional option `123456` is not supported. (BAD_ARGUMENTS)
14,1,Code: 36. DB::Exception: Positional option `123456` is not supported. (BAD_ARGUMENTS)
14,2,Code: 36. DB::Exception: Positional option `123456` is not supported. (BAD_ARGUMENTS)
14,3,Code: 36. DB::Exception: Positional option `123456` is not supported. (BAD_ARGUMENTS)
15,1,Code: 36. DB::Exception: Positional option `123456` is not supported. (BAD_ARGUMENTS)
15,2,Code: 36. DB::Exception: Positional option `123456` is not supported. (BAD_ARGUMENTS)
15,3,Code: 36. DB::Exception: Positional option `123456` is not supported. (BAD_ARGUMENTS)
16,1,Code: 36. DB::Exception: Positional option `123456` is not supported. (BAD_ARGUMENTS)
16,2,Code: 36. DB::Exception: Positional option `123456` is not supported. (BAD_ARGUMENTS)
16,3,Code: 36. DB::Exception: Positional option `123456` is not supported. (BAD_ARGUMENTS)
17,1,Code: 36. DB::Exception: Positional option `123456` is not supported. (BAD_ARGUMENTS)
17,2,Code: 36. DB::Exception: Positional option `123456` is not supported. (BAD_ARGUMENTS)
17,3,Code: 36. DB::Exception: Positional option `123456` is not supported. (BAD_ARGUMENTS)
18,1,Code: 36. DB::Exception: Positional option `123456` is not supported. (BAD_ARGUMENTS)
18,2,Code: 36. DB::Exception: Positional option `123456` is not supported. (BAD_ARGUMENTS)
18,3,Code: 36. DB::Exception: Positional option `123456` is not supported. (BAD_ARGUMENTS)
19,1,Code: 36. DB::Exception: Positional option `123456` is not supported. (BAD_ARGUMENTS)
19,2,Code: 36. DB::Exception: Positional option `123456` is not supported. (BAD_ARGUMENTS)
19,3,Code: 36. DB::Exception: Positional option `123456` is not supported. (BAD_ARGUMENTS)
20,1,Code: 36. DB::Exception: Positional option `123456` is not supported. (BAD_ARGUMENTS)
20,2,Code: 36. DB::Exception: Positional option `123456` is not supported. (BAD_ARGUMENTS)
20,3,Code: 36. DB::Exception: Positional option `123456` is not supported. (BAD_ARGUMENTS)
21,1,Code: 36. DB::Exception: Positional option `123456` is not supported. (BAD_ARGUMENTS)
21,2,Code: 36. DB::Exception: Positional option `123456` is not supported. (BAD_ARGUMENTS)
21,3,Code: 36. DB::Exception: Positional option `123456` is not supported. (BAD_ARGUMENTS)
22,1,Code: 36. DB::Exception: Positional option `123456` is not supported. (BAD_ARGUMENTS)
22,2,Code: 36. DB::Exception: Positional option `123456` is not supported. (BAD_ARGUMENTS)
22,3,Code: 36. DB::Exception: Positional option `123456` is not supported. (BAD_ARGUMENTS)
23,1,Code: 36. DB::Exception: Positional option `123456` is not supported. (BAD_ARGUMENTS)
23,2,Code: 36. DB::Exception: Positional option `123456` is not supported. (BAD_ARGUMENTS)
23,3,Code: 36. DB::Exception: Positional option `123456` is not supported. (BAD_ARGUMENTS)
24,1,Code: 36. DB::Exception: Positional option `123456` is not supported. (BAD_ARGUMENTS)
24,2,Code: 36. DB::Exception: Positional option `123456` is not supported. (BAD_ARGUMENTS)
24,3,Code: 36. DB::Exception: Positional option `123456` is not supported. (BAD_ARGUMENTS)
25,1,Code: 36. DB::Exception: Positional option `123456` is not supported. (BAD_ARGUMENTS)
25,2,Code: 36. DB::Exception: Positional option `123456` is not supported. (BAD_ARGUMENTS)
25,3,Code: 36. DB::Exception: Positional option `123456` is not supported. (BAD_ARGUMENTS)
26,1,Code: 36. DB::Exception: Positional option `123456` is not supported. (BAD_ARGUMENTS)
26,2,Code: 36. DB::Exception: Positional option `123456` is not supported. (BAD_ARGUMENTS)
26,3,Code: 36. DB::Exception: Positional option `123456` is not supported. (BAD_ARGUMENTS)
27,1,Code: 36. DB::Exception: Positional option `123456` is not supported. (BAD_ARGUMENTS)
27,2,Code: 36. DB::Exception: Positional option `123456` is not supported. (BAD_ARGUMENTS)
27,3,Code: 36. DB::Exception: Positional option `123456` is not supported. (BAD_ARGUMENTS)
28,1,Code: 36. DB::Exception: Positional option `123456` is not supported. (BAD_ARGUMENTS)
28,2,Code: 36. DB::Exception: Positional option `123456` is not supported. (BAD_ARGUMENTS)
28,3,Code: 36. DB::Exception: Positional option `123456` is not supported. (BAD_ARGUMENTS)
29,1,Code: 36. DB::Exception: Positional option `123456` is not supported. (BAD_ARGUMENTS)
29,2,Code: 36. DB::Exception: Positional option `123456` is not supported. (BAD_ARGUMENTS)
29,3,Code: 36. DB::Exception: Positional option `123456` is not supported. (BAD_ARGUMENTS)
30,1,Code: 36. DB::Exception: Positional option `123456` is not supported. (BAD_ARGUMENTS)
30,2,Code: 36. DB::Exception: Positional option `123456` is not supported. (BAD_ARGUMENTS)
30,3,Code: 36. DB::Exception: Positional option `123456` is not supported. (BAD_ARGUMENTS)
31,1,Code: 36. DB::Exception: Positional option `123456` is not supported. (BAD_ARGUMENTS)
31,2,Code: 36. DB::Exception: Positional option `123456` is not supported. (BAD_ARGUMENTS)
31,3,Code: 36. DB::Exception: Positional option `123456` is not supported. (BAD_ARGUMENTS)
32,1,Code: 36. DB::Exception: Positional option `123456` is not supported. (BAD_ARGUMENTS)
32,2,Code: 36. DB::Exception: Positional option `123456` is not supported. (BAD_ARGUMENTS)
32,3,Code: 36. DB::Exception: Positional option `123456` is not supported. (BAD_ARGUMENTS)
33,1,Code: 36. DB::Exception: Positional option `123456` is not supported. (BAD_ARGUMENTS)
33,2,Code: 36. DB::Exception: Positional option `123456` is not supported. (BAD_ARGUMENTS)
33,3,Code: 36. DB::Exception: Positional option `123456` is not supported. (BAD_ARGUMENTS)
34,1,Code: 36. DB::Exception: Positional option `123456` is not supported. (BAD_ARGUMENTS)
34,2,Code: 36. DB::Exception: Positional option `123456` is not supported. (BAD_ARGUMENTS)
34,3,Code: 36. DB::Exception: Positional option `123456` is not supported. (BAD_ARGUMENTS)
35,1,Code: 36. DB::Exception: Positional option `123456` is not supported. (BAD_ARGUMENTS)
35,2,Code: 36. DB::Exception: Positional option `123456` is not supported. (BAD_ARGUMENTS)
35,3,Code: 36. DB::Exception: Positional option `123456` is not supported. (BAD_ARGUMENTS)
36,1,Code: 36. DB::Exception: Positional option `123456` is not supported. (BAD_ARGUMENTS)
36,2,Code: 36. DB::Exception: Positional option `123456` is not supported. (BAD_ARGUMENTS)
36,3,Code: 36. DB::Exception: Positional option `123456` is not supported. (BAD_ARGUMENTS)
37,1,Code: 36. DB::Exception: Positional option `123456` is not supported. (BAD_ARGUMENTS)
37,2,Code: 36. DB::Exception: Positional option `123456` is not supported. (BAD_ARGUMENTS)
37,3,Code: 36. DB::Exception: Positional option `123456` is not supported. (BAD_ARGUMENTS)
38,1,Code: 36. DB::Exception: Positional option `123456` is not supported. (BAD_ARGUMENTS)
38,2,Code: 36. DB::Exception: Positional option `123456` is not supported. (BAD_ARGUMENTS)
38,3,Code: 36. DB::Exception: Positional option `123456` is not supported. (BAD_ARGUMENTS)
39,1,Code: 36. DB::Exception: Positional option `123456` is not supported. (BAD_ARGUMENTS)
39,2,Code: 36. DB::Exception: Positional option `123456` is not supported. (BAD_ARGUMENTS)
39,3,Code: 36. DB::Exception: Positional option `123456` is not supported. (BAD_ARGUMENTS)
40,1,Code: 36. DB::Exception: Positional option `123456` is not supported. (BAD_ARGUMENTS)
40,2,Code: 36. DB::Exception: Positional option `123456` is not supported. (BAD_ARGUMENTS)
40,3,Code: 36. DB::Exception: Positional option `123456` is not supported. (BAD_ARGUMENTS)
41,1,Code: 36. DB::Exception: Positional option `123456` is not supported. (BAD_ARGUMENTS)
41,2,Code: 36. DB::Exception: Positional option `123456` is not supported. (BAD_ARGUMENTS)
41,3,Code: 36. DB::Exception: Positional option `123456` is not supported. (BAD_ARGUMENTS)
42,1,Code: 36. DB::Exception: Positional option `123456` is not supported. (BAD_ARGUMENTS)
42,2,Code: 36. DB::Exception: Positional option `123456` is not supported. (BAD_ARGUMENTS)
42,3,Code: 36. DB::Exception: Positional option `123456` is not supported. (BAD_ARGUMENTS)
43,1,Code: 36. DB::Exception: Positional option `123456` is not supported. (BAD_ARGUMENTS)
43,2,Code: 36. DB::Exception: Positional option `123456` is not supported. (BAD_ARGUMENTS)
43,3,Code: 36. DB::Exception: Positional option `123456` is not supported. (BAD_ARGUMENTS)
1,1,0.097
Received exception from server (version 24.12.2):
Code: 60. DB::Exception: Received from localhost:9000. DB::Exception: Unknown table expression identifier 'hits' in scope SELECT COUNT(*) FROM hits. (UNKNOWN_TABLE)
(query: SELECT COUNT(*) FROM hits;)
1,2,0.001
Received exception from server (version 24.12.2):
Code: 60. DB::Exception: Received from localhost:9000. DB::Exception: Unknown table expression identifier 'hits' in scope SELECT COUNT(*) FROM hits. (UNKNOWN_TABLE)
(query: SELECT COUNT(*) FROM hits;)
1,3,0.001
Received exception from server (version 24.12.2):
Code: 60. DB::Exception: Received from localhost:9000. DB::Exception: Unknown table expression identifier 'hits' in scope SELECT COUNT(*) FROM hits. (UNKNOWN_TABLE)
(query: SELECT COUNT(*) FROM hits;)
2,1,0.001
Received exception from server (version 24.12.2):
Code: 60. DB::Exception: Received from localhost:9000. DB::Exception: Unknown table expression identifier 'hits' in scope SELECT COUNT(*) FROM hits WHERE AdvEngineID != 0. (UNKNOWN_TABLE)
(query: SELECT COUNT(*) FROM hits WHERE AdvEngineID <> 0;)
2,2,0.001
Received exception from server (version 24.12.2):
Code: 60. DB::Exception: Received from localhost:9000. DB::Exception: Unknown table expression identifier 'hits' in scope SELECT COUNT(*) FROM hits WHERE AdvEngineID != 0. (UNKNOWN_TABLE)
(query: SELECT COUNT(*) FROM hits WHERE AdvEngineID <> 0;)
2,3,0.001
Received exception from server (version 24.12.2):
Code: 60. DB::Exception: Received from localhost:9000. DB::Exception: Unknown table expression identifier 'hits' in scope SELECT COUNT(*) FROM hits WHERE AdvEngineID != 0. (UNKNOWN_TABLE)
(query: SELECT COUNT(*) FROM hits WHERE AdvEngineID <> 0;)
3,1,0.001
Received exception from server (version 24.12.2):
Code: 60. DB::Exception: Received from localhost:9000. DB::Exception: Unknown table expression identifier 'hits' in scope SELECT SUM(AdvEngineID), COUNT(*), AVG(ResolutionWidth) FROM hits. (UNKNOWN_TABLE)
(query: SELECT SUM(AdvEngineID), COUNT(*), AVG(ResolutionWidth) FROM hits;)
3,2,0.001
Received exception from server (version 24.12.2):
Code: 60. DB::Exception: Received from localhost:9000. DB::Exception: Unknown table expression identifier 'hits' in scope SELECT SUM(AdvEngineID), COUNT(*), AVG(ResolutionWidth) FROM hits. (UNKNOWN_TABLE)
(query: SELECT SUM(AdvEngineID), COUNT(*), AVG(ResolutionWidth) FROM hits;)
3,3,0.001
Received exception from server (version 24.12.2):
Code: 60. DB::Exception: Received from localhost:9000. DB::Exception: Unknown table expression identifier 'hits' in scope SELECT SUM(AdvEngineID), COUNT(*), AVG(ResolutionWidth) FROM hits. (UNKNOWN_TABLE)
(query: SELECT SUM(AdvEngineID), COUNT(*), AVG(ResolutionWidth) FROM hits;)
4,1,0.001
Received exception from server (version 24.12.2):
Code: 60. DB::Exception: Received from localhost:9000. DB::Exception: Unknown table expression identifier 'hits' in scope SELECT AVG(UserID) FROM hits. (UNKNOWN_TABLE)
(query: SELECT AVG(UserID) FROM hits;)
4,2,0.001
Received exception from server (version 24.12.2):
Code: 60. DB::Exception: Received from localhost:9000. DB::Exception: Unknown table expression identifier 'hits' in scope SELECT AVG(UserID) FROM hits. (UNKNOWN_TABLE)
(query: SELECT AVG(UserID) FROM hits;)
4,3,0.001
Received exception from server (version 24.12.2):
Code: 60. DB::Exception: Received from localhost:9000. DB::Exception: Unknown table expression identifier 'hits' in scope SELECT AVG(UserID) FROM hits. (UNKNOWN_TABLE)
(query: SELECT AVG(UserID) FROM hits;)
5,1,0.001
Received exception from server (version 24.12.2):
Code: 60. DB::Exception: Received from localhost:9000. DB::Exception: Unknown table expression identifier 'hits' in scope SELECT COUNTDistinct(UserID) FROM hits. (UNKNOWN_TABLE)
(query: SELECT COUNT(DISTINCT UserID) FROM hits;)
5,2,0.001
Received exception from server (version 24.12.2):
Code: 60. DB::Exception: Received from localhost:9000. DB::Exception: Unknown table expression identifier 'hits' in scope SELECT COUNTDistinct(UserID) FROM hits. (UNKNOWN_TABLE)
(query: SELECT COUNT(DISTINCT UserID) FROM hits;)
5,3,0.001
Received exception from server (version 24.12.2):
Code: 60. DB::Exception: Received from localhost:9000. DB::Exception: Unknown table expression identifier 'hits' in scope SELECT COUNTDistinct(UserID) FROM hits. (UNKNOWN_TABLE)
(query: SELECT COUNT(DISTINCT UserID) FROM hits;)
6,1,0.001
Received exception from server (version 24.12.2):
Code: 60. DB::Exception: Received from localhost:9000. DB::Exception: Unknown table expression identifier 'hits' in scope SELECT COUNTDistinct(SearchPhrase) FROM hits. (UNKNOWN_TABLE)
(query: SELECT COUNT(DISTINCT SearchPhrase) FROM hits;)
6,2,0.001
Received exception from server (version 24.12.2):
Code: 60. DB::Exception: Received from localhost:9000. DB::Exception: Unknown table expression identifier 'hits' in scope SELECT COUNTDistinct(SearchPhrase) FROM hits. (UNKNOWN_TABLE)
(query: SELECT COUNT(DISTINCT SearchPhrase) FROM hits;)
6,3,0.001
Received exception from server (version 24.12.2):
Code: 60. DB::Exception: Received from localhost:9000. DB::Exception: Unknown table expression identifier 'hits' in scope SELECT COUNTDistinct(SearchPhrase) FROM hits. (UNKNOWN_TABLE)
(query: SELECT COUNT(DISTINCT SearchPhrase) FROM hits;)
7,1,0.001
Received exception from server (version 24.12.2):
Code: 60. DB::Exception: Received from localhost:9000. DB::Exception: Unknown table expression identifier 'hits' in scope SELECT MIN(EventDate), MAX(EventDate) FROM hits. (UNKNOWN_TABLE)
(query: SELECT MIN(EventDate), MAX(EventDate) FROM hits;)
7,2,0.001
Received exception from server (version 24.12.2):
Code: 60. DB::Exception: Received from localhost:9000. DB::Exception: Unknown table expression identifier 'hits' in scope SELECT MIN(EventDate), MAX(EventDate) FROM hits. (UNKNOWN_TABLE)
(query: SELECT MIN(EventDate), MAX(EventDate) FROM hits;)
7,3,0.001
Received exception from server (version 24.12.2):
Code: 60. DB::Exception: Received from localhost:9000. DB::Exception: Unknown table expression identifier 'hits' in scope SELECT MIN(EventDate), MAX(EventDate) FROM hits. (UNKNOWN_TABLE)
(query: SELECT MIN(EventDate), MAX(EventDate) FROM hits;)
8,1,0.001
Received exception from server (version 24.12.2):
Code: 60. DB::Exception: Received from localhost:9000. DB::Exception: Unknown table expression identifier 'hits' in scope SELECT AdvEngineID, COUNT(*) FROM hits WHERE AdvEngineID != 0 GROUP BY AdvEngineID ORDER BY COUNT(*) DESC. (UNKNOWN_TABLE)
(query: SELECT AdvEngineID, COUNT(*) FROM hits WHERE AdvEngineID <> 0 GROUP BY AdvEngineID ORDER BY COUNT(*) DESC;)
8,2,0.001
Received exception from server (version 24.12.2):
Code: 60. DB::Exception: Received from localhost:9000. DB::Exception: Unknown table expression identifier 'hits' in scope SELECT AdvEngineID, COUNT(*) FROM hits WHERE AdvEngineID != 0 GROUP BY AdvEngineID ORDER BY COUNT(*) DESC. (UNKNOWN_TABLE)
(query: SELECT AdvEngineID, COUNT(*) FROM hits WHERE AdvEngineID <> 0 GROUP BY AdvEngineID ORDER BY COUNT(*) DESC;)
8,3,0.001
Received exception from server (version 24.12.2):
Code: 60. DB::Exception: Received from localhost:9000. DB::Exception: Unknown table expression identifier 'hits' in scope SELECT AdvEngineID, COUNT(*) FROM hits WHERE AdvEngineID != 0 GROUP BY AdvEngineID ORDER BY COUNT(*) DESC. (UNKNOWN_TABLE)
(query: SELECT AdvEngineID, COUNT(*) FROM hits WHERE AdvEngineID <> 0 GROUP BY AdvEngineID ORDER BY COUNT(*) DESC;)
9,1,0.001
Received exception from server (version 24.12.2):
Code: 60. DB::Exception: Received from localhost:9000. DB::Exception: Unknown table expression identifier 'hits' in scope SELECT RegionID, COUNTDistinct(UserID) AS u FROM hits GROUP BY RegionID ORDER BY u DESC LIMIT 10. (UNKNOWN_TABLE)
(query: SELECT RegionID, COUNT(DISTINCT UserID) AS u FROM hits GROUP BY RegionID ORDER BY u DESC LIMIT 10;)
9,2,0.001
Received exception from server (version 24.12.2):
Code: 60. DB::Exception: Received from localhost:9000. DB::Exception: Unknown table expression identifier 'hits' in scope SELECT RegionID, COUNTDistinct(UserID) AS u FROM hits GROUP BY RegionID ORDER BY u DESC LIMIT 10. (UNKNOWN_TABLE)
(query: SELECT RegionID, COUNT(DISTINCT UserID) AS u FROM hits GROUP BY RegionID ORDER BY u DESC LIMIT 10;)
9,3,0.001
Received exception from server (version 24.12.2):
Code: 60. DB::Exception: Received from localhost:9000. DB::Exception: Unknown table expression identifier 'hits' in scope SELECT RegionID, COUNTDistinct(UserID) AS u FROM hits GROUP BY RegionID ORDER BY u DESC LIMIT 10. (UNKNOWN_TABLE)
(query: SELECT RegionID, COUNT(DISTINCT UserID) AS u FROM hits GROUP BY RegionID ORDER BY u DESC LIMIT 10;)
10,1,0.001
Received exception from server (version 24.12.2):
Code: 60. DB::Exception: Received from localhost:9000. DB::Exception: Unknown table expression identifier 'hits' in scope SELECT RegionID, SUM(AdvEngineID), COUNT(*) AS c, AVG(ResolutionWidth), COUNTDistinct(UserID) FROM hits GROUP BY RegionID ORDER BY c DESC LIMIT 10. (UNKNOWN_TABLE)
(query: SELECT RegionID, SUM(AdvEngineID), COUNT(*) AS c, AVG(ResolutionWidth), COUNT(DISTINCT UserID) FROM hits GROUP BY RegionID ORDER BY c DESC LIMIT 10;)
10,2,0.001
Received exception from server (version 24.12.2):
Code: 60. DB::Exception: Received from localhost:9000. DB::Exception: Unknown table expression identifier 'hits' in scope SELECT RegionID, SUM(AdvEngineID), COUNT(*) AS c, AVG(ResolutionWidth), COUNTDistinct(UserID) FROM hits GROUP BY RegionID ORDER BY c DESC LIMIT 10. (UNKNOWN_TABLE)
(query: SELECT RegionID, SUM(AdvEngineID), COUNT(*) AS c, AVG(ResolutionWidth), COUNT(DISTINCT UserID) FROM hits GROUP BY RegionID ORDER BY c DESC LIMIT 10;)
10,3,0.001
Received exception from server (version 24.12.2):
Code: 60. DB::Exception: Received from localhost:9000. DB::Exception: Unknown table expression identifier 'hits' in scope SELECT RegionID, SUM(AdvEngineID), COUNT(*) AS c, AVG(ResolutionWidth), COUNTDistinct(UserID) FROM hits GROUP BY RegionID ORDER BY c DESC LIMIT 10. (UNKNOWN_TABLE)
(query: SELECT RegionID, SUM(AdvEngineID), COUNT(*) AS c, AVG(ResolutionWidth), COUNT(DISTINCT UserID) FROM hits GROUP BY RegionID ORDER BY c DESC LIMIT 10;)
11,1,0.001
Received exception from server (version 24.12.2):
Code: 60. DB::Exception: Received from localhost:9000. DB::Exception: Unknown table expression identifier 'hits' in scope SELECT MobilePhoneModel, COUNTDistinct(UserID) AS u FROM hits WHERE MobilePhoneModel != '' GROUP BY MobilePhoneModel ORDER BY u DESC LIMIT 10. (UNKNOWN_TABLE)
(query: SELECT MobilePhoneModel, COUNT(DISTINCT UserID) AS u FROM hits WHERE MobilePhoneModel <> '' GROUP BY MobilePhoneModel ORDER BY u DESC LIMIT 10;)
11,2,0.001
Received exception from server (version 24.12.2):
Code: 60. DB::Exception: Received from localhost:9000. DB::Exception: Unknown table expression identifier 'hits' in scope SELECT MobilePhoneModel, COUNTDistinct(UserID) AS u FROM hits WHERE MobilePhoneModel != '' GROUP BY MobilePhoneModel ORDER BY u DESC LIMIT 10. (UNKNOWN_TABLE)
(query: SELECT MobilePhoneModel, COUNT(DISTINCT UserID) AS u FROM hits WHERE MobilePhoneModel <> '' GROUP BY MobilePhoneModel ORDER BY u DESC LIMIT 10;)
11,3,0.001
Received exception from server (version 24.12.2):
Code: 60. DB::Exception: Received from localhost:9000. DB::Exception: Unknown table expression identifier 'hits' in scope SELECT MobilePhoneModel, COUNTDistinct(UserID) AS u FROM hits WHERE MobilePhoneModel != '' GROUP BY MobilePhoneModel ORDER BY u DESC LIMIT 10. (UNKNOWN_TABLE)
(query: SELECT MobilePhoneModel, COUNT(DISTINCT UserID) AS u FROM hits WHERE MobilePhoneModel <> '' GROUP BY MobilePhoneModel ORDER BY u DESC LIMIT 10;)
12,1,0.001
Received exception from server (version 24.12.2):
Code: 60. DB::Exception: Received from localhost:9000. DB::Exception: Unknown table expression identifier 'hits' in scope SELECT MobilePhone, MobilePhoneModel, COUNTDistinct(UserID) AS u FROM hits WHERE MobilePhoneModel != '' GROUP BY MobilePhone, MobilePhoneModel ORDER BY u DESC LIMIT 10. (UNKNOWN_TABLE)
(query: SELECT MobilePhone, MobilePhoneModel, COUNT(DISTINCT UserID) AS u FROM hits WHERE MobilePhoneModel <> '' GROUP BY MobilePhone, MobilePhoneModel ORDER BY u DESC LIMIT 10;)
12,2,0.001
Received exception from server (version 24.12.2):
Code: 60. DB::Exception: Received from localhost:9000. DB::Exception: Unknown table expression identifier 'hits' in scope SELECT MobilePhone, MobilePhoneModel, COUNTDistinct(UserID) AS u FROM hits WHERE MobilePhoneModel != '' GROUP BY MobilePhone, MobilePhoneModel ORDER BY u DESC LIMIT 10. (UNKNOWN_TABLE)
(query: SELECT MobilePhone, MobilePhoneModel, COUNT(DISTINCT UserID) AS u FROM hits WHERE MobilePhoneModel <> '' GROUP BY MobilePhone, MobilePhoneModel ORDER BY u DESC LIMIT 10;)
12,3,0.001
Received exception from server (version 24.12.2):
Code: 60. DB::Exception: Received from localhost:9000. DB::Exception: Unknown table expression identifier 'hits' in scope SELECT MobilePhone, MobilePhoneModel, COUNTDistinct(UserID) AS u FROM hits WHERE MobilePhoneModel != '' GROUP BY MobilePhone, MobilePhoneModel ORDER BY u DESC LIMIT 10. (UNKNOWN_TABLE)
(query: SELECT MobilePhone, MobilePhoneModel, COUNT(DISTINCT UserID) AS u FROM hits WHERE MobilePhoneModel <> '' GROUP BY MobilePhone, MobilePhoneModel ORDER BY u DESC LIMIT 10;)
13,1,0.001
Received exception from server (version 24.12.2):
Code: 60. DB::Exception: Received from localhost:9000. DB::Exception: Unknown table expression identifier 'hits' in scope SELECT SearchPhrase, COUNT(*) AS c FROM hits WHERE SearchPhrase != '' GROUP BY SearchPhrase ORDER BY c DESC LIMIT 10. (UNKNOWN_TABLE)
(query: SELECT SearchPhrase, COUNT(*) AS c FROM hits WHERE SearchPhrase <> '' GROUP BY SearchPhrase ORDER BY c DESC LIMIT 10;)
13,2,0.001
Received exception from server (version 24.12.2):
Code: 60. DB::Exception: Received from localhost:9000. DB::Exception: Unknown table expression identifier 'hits' in scope SELECT SearchPhrase, COUNT(*) AS c FROM hits WHERE SearchPhrase != '' GROUP BY SearchPhrase ORDER BY c DESC LIMIT 10. (UNKNOWN_TABLE)
(query: SELECT SearchPhrase, COUNT(*) AS c FROM hits WHERE SearchPhrase <> '' GROUP BY SearchPhrase ORDER BY c DESC LIMIT 10;)
13,3,0.001
Received exception from server (version 24.12.2):
Code: 60. DB::Exception: Received from localhost:9000. DB::Exception: Unknown table expression identifier 'hits' in scope SELECT SearchPhrase, COUNT(*) AS c FROM hits WHERE SearchPhrase != '' GROUP BY SearchPhrase ORDER BY c DESC LIMIT 10. (UNKNOWN_TABLE)
(query: SELECT SearchPhrase, COUNT(*) AS c FROM hits WHERE SearchPhrase <> '' GROUP BY SearchPhrase ORDER BY c DESC LIMIT 10;)
14,1,0.001
Received exception from server (version 24.12.2):
Code: 60. DB::Exception: Received from localhost:9000. DB::Exception: Unknown table expression identifier 'hits' in scope SELECT SearchPhrase, COUNTDistinct(UserID) AS u FROM hits WHERE SearchPhrase != '' GROUP BY SearchPhrase ORDER BY u DESC LIMIT 10. (UNKNOWN_TABLE)
(query: SELECT SearchPhrase, COUNT(DISTINCT UserID) AS u FROM hits WHERE SearchPhrase <> '' GROUP BY SearchPhrase ORDER BY u DESC LIMIT 10;)
14,2,0.001
Received exception from server (version 24.12.2):
Code: 60. DB::Exception: Received from localhost:9000. DB::Exception: Unknown table expression identifier 'hits' in scope SELECT SearchPhrase, COUNTDistinct(UserID) AS u FROM hits WHERE SearchPhrase != '' GROUP BY SearchPhrase ORDER BY u DESC LIMIT 10. (UNKNOWN_TABLE)
(query: SELECT SearchPhrase, COUNT(DISTINCT UserID) AS u FROM hits WHERE SearchPhrase <> '' GROUP BY SearchPhrase ORDER BY u DESC LIMIT 10;)
14,3,0.001
Received exception from server (version 24.12.2):
Code: 60. DB::Exception: Received from localhost:9000. DB::Exception: Unknown table expression identifier 'hits' in scope SELECT SearchPhrase, COUNTDistinct(UserID) AS u FROM hits WHERE SearchPhrase != '' GROUP BY SearchPhrase ORDER BY u DESC LIMIT 10. (UNKNOWN_TABLE)
(query: SELECT SearchPhrase, COUNT(DISTINCT UserID) AS u FROM hits WHERE SearchPhrase <> '' GROUP BY SearchPhrase ORDER BY u DESC LIMIT 10;)
15,1,0.001
Received exception from server (version 24.12.2):
